hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel
2023-07-17T15:00:00Z,1.7,2.29,1.02,2.82,2.51,0.01,0.33,21.56,3.16,0.29,0.0,52.43
2023-07-17T16:00:00Z,4.84,2.36,0.6,2.88,2.6,0.0,0.19,21.76,3.21,0.17,0.0,60.4
2023-07-17T17:00:00Z,4.26,2.52,2.98,2.64,2.77,0.01,0.19,22.16,2.92,0.06,0.0,66.63
2023-07-17T18:00:00Z,8.29,2.5,2.1,2.67,2.76,0.01,0.07,21.36,2.94,0.02,0.0,64.36
2023-07-17T19:00:00Z,13.29,2.36,0.98,2.84,2.63,0.12,0.04,18.03,3.13,0.05,0.0,61.85
2023-07-17T20:00:00Z,13.84,2.53,20.47,2.99,3.21,0.71,0.0,13.29,3.32,0.57,0.0,68.59
2023-07-17T21:00:00Z,14.43,2.83,25.83,2.65,4.35,1.52,0.15,6.26,3.55,0.85,0.0,59.15
2023-07-17T22:00:00Z,14.86,2.89,22.87,3.11,4.97,1.99,0.31,0.02,4.8,1.5,0.0,46.72
2023-07-17T23:00:00Z,10.96,3.38,19.34,3.07,6.05,2.44,0.31,1.64,5.27,1.64,0.0,39.08
2023-07-18T00:00:00Z,4.43,2.84,7.07,2.33,4.91,1.32,0.26,7.84,3.88,0.58,0.0,46.93
2023-07-18T01:00:00Z,5.47,2.67,7.89,2.5,4.54,0.93,0.09,7.7,4.06,0.52,0.0,47.27
2023-07-18T02:00:00Z,7.25,2.91,15.93,2.36,5.13,1.23,0.3,6.17,4.33,0.64,0.0,36.79
2023-07-18T03:00:00Z,7.22,2.2,16.39,2.2,4.43,0.71,0.62,5.44,4.66,0.72,0.09,36.42
2023-07-18T04:00:00Z,9.4,2.65,14.01,2.5,5.3,1.27,0.45,1.56,5.24,1.06,0.0,37.01
2023-07-18T05:00:00Z,11.22,2.51,13.93,2.57,5.41,1.42,0.95,0.03,5.47,1.32,0.0,30.3
2023-07-18T06:00:00Z,11.36,2.81,18.22,3.9,5.69,1.8,1.4,0.0,7.06,2.37,0.07,12.64
2023-07-18T07:00:00Z,15.47,3.58,32.44,4.68,6.28,2.31,3.79,0.0,8.03,3.13,2.56,2.76
2023-07-18T08:00:00Z,11.36,3.57,19.25,4.24,5.8,1.87,1.97,0.12,6.88,2.34,0.21,3.93
2023-07-18T09:00:00Z,9.32,2.8,5.66,3.99,4.28,0.87,1.46,2.01,5.76,1.92,0.0,23.78
2023-07-18T10:00:00Z,7.73,2.82,6.3,3.27,3.94,0.81,0.92,6.99,4.36,0.95,0.0,30.59
2023-07-18T11:00:00Z,7.66,2.93,6.85,3.61,3.81,0.81,0.65,9.55,4.54,1.03,0.0,35.07
2023-07-18T12:00:00Z,13.43,2.71,13.82,4.76,3.78,0.7,0.76,5.15,6.56,2.53,0.0,42.71
2023-07-18T13:00:00Z,14.21,2.81,10.62,3.12,3.98,0.94,1.03,4.81,4.0,0.89,0.0,44.78
2023-07-18T14:00:00Z,13.61,3.32,18.07,2.89,5.21,1.62,0.19,6.32,3.92,0.82,0.0,46.54
2023-07-18T15:00:00Z,14.1,3.85,30.95,3.32,6.62,2.59,0.09,3.02,5.79,1.77,0.0,44.16
2023-07-18T16:00:00Z,14.67,6.28,22.0,3.73,9.75,4.81,0.28,1.34,6.45,2.4,0.0,32.96
2023-07-18T17:00:00Z,11.37,4.52,6.32,3.83,7.16,3.15,0.79,1.95,6.02,2.05,0.0,29.25
2023-07-18T18:00:00Z,9.54,3.64,5.01,3.77,5.69,2.15,0.73,3.96,5.49,1.78,0.0,41.54
2023-07-18T19:00:00Z,14.57,4.39,18.62,3.59,7.04,3.37,0.49,2.27,5.94,2.16,0.0,51.05
2023-07-18T20:00:00Z,11.97,4.11,19.4,4.28,6.83,3.23,0.27,1.17,7.3,2.83,0.0,41.58
2023-07-18T21:00:00Z,11.56,4.28,20.7,4.39,7.33,3.27,0.3,0.2,7.92,3.19,0.0,30.3
2023-07-18T22:00:00Z,11.08,4.7,24.65,3.93,7.97,3.96,0.2,0.24,7.25,3.11,0.0,22.18
2023-07-18T23:00:00Z,10.09,5.62,20.0,4.96,9.15,4.69,0.41,1.78,8.99,4.13,0.0,31.59
2023-07-19T00:00:00Z,8.03,3.86,15.45,5.44,7.04,3.09,0.16,2.81,9.53,4.41,0.0,39.66
2023-07-19T01:00:00Z,6.76,4.01,14.11,5.78,7.48,3.45,0.33,0.88,10.22,4.62,0.0,28.17
2023-07-19T02:00:00Z,6.28,5.81,12.03,6.4,9.55,4.89,0.48,0.01,11.04,5.15,0.0,20.44
2023-07-19T03:00:00Z,6.26,8.17,11.44,8.11,12.28,7.09,0.46,0.0,13.25,6.63,0.0,15.85
2023-07-19T04:00:00Z,6.07,8.76,11.74,8.07,12.98,7.66,0.21,0.0,13.26,6.56,0.01,23.13
2023-07-19T05:00:00Z,7.54,8.39,10.62,6.69,12.48,7.37,0.43,0.0,11.04,5.62,0.03,27.72
2023-07-19T06:00:00Z,11.26,7.12,15.75,5.51,10.93,6.29,0.66,0.0,9.55,4.6,0.08,19.53
2023-07-19T07:00:00Z,9.11,6.44,15.34,4.73,10.3,5.68,0.88,0.0,8.33,3.75,0.16,18.61
2023-07-19T08:00:00Z,7.07,7.01,8.87,5.98,10.72,5.97,0.81,0.49,9.59,4.73,0.0,29.74
2023-07-19T09:00:00Z,6.19,4.63,4.7,4.15,7.6,3.75,0.8,1.19,6.72,2.73,0.0,32.75
2023-07-19T10:00:00Z,5.11,4.02,2.43,3.65,6.61,3.02,0.61,2.01,5.39,1.92,0.0,28.31
2023-07-19T11:00:00Z,4.86,1.87,13.92,3.02,3.52,0.71,0.38,3.62,4.73,1.51,0.0,25.23
2023-07-19T12:00:00Z,1.7,1.79,5.97,2.61,2.76,0.23,0.26,12.74,3.71,1.02,0.0,34.55
2023-07-19T13:00:00Z,1.72,2.08,0.54,2.24,2.65,0.21,0.48,17.12,2.64,0.28,0.0,42.19
2023-07-19T14:00:00Z,1.06,1.98,3.59,2.78,2.19,0.0,0.23,22.42,3.15,0.67,0.0,47.72
2023-07-19T15:00:00Z,1.57,2.29,0.03,2.73,2.51,0.07,0.2,26.11,3.03,0.25,0.0,52.54
2023-07-19T16:00:00Z,0.34,2.92,1.92,3.22,3.21,0.23,0.02,31.52,3.54,0.55,0.0,67.56
2023-07-19T17:00:00Z,1.34,3.09,2.79,3.37,3.39,0.2,0.03,33.54,3.72,0.64,0.0,74.11
2023-07-19T18:00:00Z,10.89,2.88,3.04,3.44,3.2,0.45,0.02,26.49,3.78,0.69,0.0,74.46
2023-07-19T19:00:00Z,12.54,3.0,14.02,3.2,3.36,0.66,0.0,21.45,3.54,0.64,0.0,77.3
2023-07-19T20:00:00Z,9.97,3.46,10.74,3.35,3.99,1.4,0.11,19.19,3.71,0.82,0.0,62.73
2023-07-19T21:00:00Z,12.99,3.2,15.26,3.18,4.19,1.35,0.12,11.44,3.83,0.97,0.0,64.84
2023-07-19T22:00:00Z,14.94,3.45,18.79,3.23,5.03,2.05,0.15,4.95,4.55,1.25,0.0,60.93
2023-07-19T23:00:00Z,13.03,3.87,16.75,3.2,6.15,2.36,0.34,3.83,5.02,1.42,0.0,54.08
2023-07-20T00:00:00Z,12.17,5.03,16.38,3.48,8.09,3.93,0.31,1.96,5.81,1.9,0.0,48.32
2023-07-20T01:00:00Z,10.06,5.23,15.38,3.83,8.38,4.0,0.32,2.2,6.59,2.31,0.0,45.87
2023-07-20T02:00:00Z,9.52,6.48,13.62,4.05,10.22,5.11,0.46,3.29,7.3,2.66,0.0,38.57
2023-07-20T03:00:00Z,7.8,7.19,18.2,4.9,11.17,5.87,0.24,2.63,8.63,3.61,0.0,38.24
2023-07-20T04:00:00Z,9.14,8.66,12.79,5.91,13.19,6.6,0.66,0.04,9.98,4.41,0.01,38.62
2023-07-20T05:00:00Z,10.32,9.8,11.47,5.08,14.4,7.74,0.6,0.0,9.08,3.65,0.01,21.54
2023-07-20T06:00:00Z,11.75,10.11,19.74,4.92,14.77,7.83,1.27,0.0,8.98,3.66,0.03,13.87
2023-07-20T07:00:00Z,12.07,10.13,14.73,6.77,14.52,7.96,1.87,0.0,11.11,4.99,0.17,11.12
2023-07-20T08:00:00Z,9.79,10.75,6.89,7.48,15.51,8.51,1.03,0.44,11.6,4.93,0.01,27.3
2023-07-20T09:00:00Z,7.0,9.98,9.48,8.13,14.27,7.43,0.79,3.46,12.81,5.34,0.02,30.9
2023-07-20T10:00:00Z,3.42,7.71,3.66,6.67,10.88,5.23,0.66,8.15,9.37,3.94,0.0,30.74
2023-07-20T11:00:00Z,3.26,9.93,2.34,7.75,13.61,6.51,0.31,12.49,11.04,4.41,0.0,38.37
2023-07-20T12:00:00Z,1.75,8.45,5.0,7.73,11.29,5.17,0.35,19.41,10.35,4.14,0.0,46.34
2023-07-20T13:00:00Z,2.29,8.59,1.52,6.91,11.14,4.95,0.33,23.32,9.04,3.59,0.0,54.21
2023-07-20T14:00:00Z,4.11,8.99,4.31,7.69,11.48,5.45,0.07,26.1,10.33,4.1,0.0,61.36
2023-07-20T15:00:00Z,8.75,10.12,9.89,9.53,13.5,6.73,0.06,20.52,13.79,5.79,0.0,59.94
2023-07-20T16:00:00Z,13.0,11.28,10.77,9.54,15.59,7.43,0.21,15.53,14.04,5.82,0.0,67.7
2023-07-20T17:00:00Z,12.0,9.88,9.99,8.65,13.3,6.38,0.49,16.35,12.56,5.04,0.0,70.6
2023-07-20T18:00:00Z,6.75,8.39,6.19,7.78,11.15,5.0,0.25,19.05,11.09,4.29,0.0,66.9
2023-07-20T19:00:00Z,8.85,7.42,4.95,6.45,9.61,3.99,0.17,17.99,8.52,2.92,0.0,63.45
2023-07-20T20:00:00Z,9.96,8.89,9.12,7.19,11.95,5.42,0.21,18.07,9.7,3.69,0.0,62.71
2023-07-20T21:00:00Z,15.44,10.71,15.64,8.22,14.98,6.86,0.22,8.03,12.24,4.76,0.0,66.6
2023-07-20T22:00:00Z,13.25,11.29,15.52,8.43,16.16,7.31,0.34,6.6,12.88,5.16,0.0,61.23
2023-07-20T23:00:00Z,12.38,13.13,16.04,9.61,18.85,8.88,0.42,4.76,15.22,6.24,0.0,56.38
2023-07-21T00:00:00Z,11.15,13.25,15.54,10.48,18.87,8.91,0.18,5.39,16.49,6.99,0.0,55.46
2023-07-21T01:00:00Z,10.26,14.8,16.04,11.29,21.05,10.18,0.35,5.91,18.27,7.6,0.0,50.12
2023-07-21T02:00:00Z,10.71,14.67,15.03,11.6,20.79,10.45,0.49,4.72,18.75,8.24,0.0,48.95
2023-07-21T03:00:00Z,8.38,14.92,13.22,11.56,21.12,10.07,0.3,5.15,18.83,8.2,0.0,48.71
2023-07-21T04:00:00Z,8.65,13.69,10.97,10.98,19.83,8.97,0.56,3.62,17.47,7.69,0.0,47.19
2023-07-21T05:00:00Z,8.34,12.66,10.9,10.25,18.2,8.8,0.58,3.41,16.46,7.04,0.0,35.0
2023-07-21T06:00:00Z,9.43,12.17,18.11,11.4,17.63,8.36,0.74,2.08,18.95,8.24,0.15,15.48
2023-07-21T07:00:00Z,15.67,12.03,19.08,9.06,17.4,8.37,2.03,0.04,14.99,6.25,0.34,16.31
2023-07-21T08:00:00Z,14.24,11.45,10.36,8.31,16.27,8.1,1.82,0.04,13.3,5.45,0.02,35.32
2023-07-21T09:00:00Z,9.49,9.06,12.63,8.56,13.03,6.11,1.1,4.05,13.82,5.53,0.04,31.41
2023-07-21T10:00:00Z,5.89,7.28,3.66,5.98,10.1,4.82,0.58,9.7,8.56,3.23,0.0,41.95
2023-07-21T11:00:00Z,5.68,10.16,8.09,8.33,14.27,6.95,0.21,11.23,12.36,4.97,0.0,45.56
2023-07-21T12:00:00Z,8.69,8.24,11.6,7.21,11.72,5.59,0.43,11.47,10.46,4.37,0.0,54.47
2023-07-21T13:00:00Z,7.23,6.27,9.09,5.64,8.67,4.01,0.7,13.53,8.03,3.13,0.0,49.11
2023-07-21T14:00:00Z,8.6,3.67,5.46,3.84,4.55,1.36,0.44,13.37,4.8,1.39,0.0,54.04
2023-07-21T15:00:00Z,12.37,4.93,14.15,4.07,6.8,2.98,0.45,11.1,5.54,1.87,0.0,63.44
2023-07-21T16:00:00Z,7.11,4.18,3.58,4.74,5.4,2.06,0.32,11.39,6.38,2.29,0.0,54.64
2023-07-21T17:00:00Z,14.93,4.25,11.82,3.65,5.86,2.41,0.56,6.76,4.85,1.39,0.0,62.53
2023-07-21T18:00:00Z,8.81,3.48,4.08,3.31,4.46,1.4,0.29,10.41,3.89,0.99,0.0,55.2
2023-07-21T19:00:00Z,14.76,3.87,13.43,3.36,5.43,2.15,0.48,6.56,4.54,1.18,0.0,61.63
2023-07-21T20:00:00Z,14.63,3.19,18.44,3.03,4.96,1.51,0.2,4.32,4.66,1.19,0.0,55.14
2023-07-21T21:00:00Z,12.81,3.01,16.29,2.42,5.15,1.73,0.14,3.95,4.08,0.82,0.0,55.14
2023-07-21T22:00:00Z,11.54,2.5,15.19,2.07,4.9,1.28,0.2,3.51,4.14,0.83,0.0,55.27
2023-07-21T23:00:00Z,10.02,2.05,11.49,1.59,4.44,1.01,0.25,0.99,3.48,0.29,0.0,45.76
2023-07-22T00:00:00Z,6.61,1.96,12.99,2.25,4.34,0.81,0.29,2.47,4.47,1.03,0.0,35.3
2023-07-22T01:00:00Z,8.03,3.18,15.35,2.83,5.92,2.15,0.24,0.47,5.57,1.77,0.0,33.1
2023-07-22T02:00:00Z,7.39,2.4,16.34,2.97,5.05,1.46,0.44,0.92,5.89,2.08,0.0,22.71
2023-07-22T03:00:00Z,7.13,2.63,11.64,2.5,5.38,1.53,0.36,2.54,5.46,1.5,0.0,36.68
2023-07-22T04:00:00Z,5.89,3.29,10.57,2.86,6.43,2.23,0.4,4.58,5.99,1.79,0.0,44.14
2023-07-22T05:00:00Z,4.88,4.48,9.83,3.35,7.81,3.15,0.39,4.58,6.71,2.31,0.0,38.12
2023-07-22T06:00:00Z,6.4,4.45,10.89,3.84,7.78,3.04,0.55,3.54,7.44,2.57,0.0,37.22
2023-07-22T07:00:00Z,6.42,5.6,10.95,3.94,9.21,4.25,0.38,3.15,7.81,2.58,0.0,40.23
2023-07-22T08:00:00Z,6.61,6.41,8.64,4.55,10.34,4.78,0.54,4.21,8.53,2.79,0.0,42.52
2023-07-22T09:00:00Z,7.82,5.36,10.21,4.1,8.98,3.94,0.34,3.29,7.89,2.63,0.0,42.03
2023-07-22T10:00:00Z,7.78,3.71,11.05,3.9,6.77,2.37,0.6,3.24,7.51,2.42,0.0,41.95
2023-07-22T11:00:00Z,8.48,3.69,10.95,4.2,6.91,2.56,0.48,4.65,8.27,2.67,0.0,45.24
2023-07-22T12:00:00Z,7.07,3.66,8.5,3.79,6.83,2.28,0.55,5.74,7.32,2.14,0.0,46.27
2023-07-22T13:00:00Z,6.6,2.96,9.2,3.22,5.85,1.67,0.18,6.16,6.48,1.64,0.0,46.87
2023-07-22T14:00:00Z,7.39,2.23,8.64,2.02,5.0,1.05,0.41,6.94,4.93,0.68,0.0,53.1
2023-07-22T15:00:00Z,6.17,1.65,9.71,1.77,4.2,0.56,0.19,7.25,4.52,0.46,0.0,53.6
2023-07-22T16:00:00Z,7.09,1.37,12.33,1.8,3.95,0.5,0.25,5.53,4.79,0.76,0.0,50.52
2023-07-22T17:00:00Z,8.22,1.63,11.49,1.69,4.56,0.88,0.45,3.75,4.67,0.8,0.0,46.47
2023-07-22T18:00:00Z,7.3,2.42,10.76,2.64,5.61,1.74,0.25,2.52,6.13,1.76,0.0,42.76
2023-07-22T19:00:00Z,6.32,1.92,9.43,1.49,5.02,1.13,0.23,1.91,4.5,0.56,0.0,42.16
2023-07-22T20:00:00Z,6.19,1.32,9.7,1.14,4.45,0.67,0.38,2.43,4.12,0.25,0.0,41.94
2023-07-22T21:00:00Z,4.75,0.59,9.48,1.06,3.52,0.1,0.09,2.52,4.09,0.42,0.0,38.87
2023-07-22T22:00:00Z,4.07,0.79,8.35,0.64,3.74,0.36,0.26,3.4,3.62,0.12,0.0,41.3
2023-07-22T23:00:00Z,4.05,0.42,8.44,0.47,3.47,0.04,0.37,4.56,3.41,0.0,0.0,43.82
2023-07-23T00:00:00Z,4.43,0.32,9.21,0.46,3.46,0.01,0.27,4.86,3.48,0.05,0.0,46.6
2023-07-23T01:00:00Z,4.36,0.33,8.28,0.46,3.58,0.02,0.39,3.71,3.53,0.04,0.0,44.26
2023-07-23T02:00:00Z,3.45,0.95,6.15,0.87,4.21,0.42,0.45,2.49,3.92,0.27,0.0,37.44
2023-07-23T03:00:00Z,3.03,1.71,4.98,1.14,4.95,1.1,0.36,0.97,4.06,0.44,0.0,33.47
2023-07-23T04:00:00Z,2.46,1.64,4.37,1.06,4.78,0.95,0.37,0.43,3.86,0.37,0.0,31.11
2023-07-23T05:00:00Z,3.0,2.1,5.55,1.48,5.12,1.66,0.3,0.05,4.41,0.69,0.0,30.54
2023-07-23T06:00:00Z,3.26,1.84,5.7,1.32,4.87,1.33,0.46,0.0,4.17,0.62,0.0,28.57
2023-07-23T07:00:00Z,2.75,0.84,4.56,1.19,3.56,0.22,0.62,0.0,3.76,0.34,0.0,24.04
2023-07-23T08:00:00Z,2.54,0.99,2.36,1.23,3.39,0.11,0.48,0.0,3.4,0.21,0.0,20.52
2023-07-23T09:00:00Z,2.66,1.53,2.97,1.48,3.56,0.6,0.38,0.07,3.37,0.4,0.0,20.32
2023-07-23T10:00:00Z,4.98,1.41,2.26,1.61,3.4,0.4,0.74,0.0,3.25,0.4,0.0,21.42
2023-07-23T11:00:00Z,4.36,1.42,1.36,1.74,3.12,0.2,0.72,0.2,3.02,0.37,0.0,22.33
2023-07-23T12:00:00Z,2.83,2.65,0.12,2.67,4.12,1.09,0.52,2.92,3.63,0.91,0.0,28.34
2023-07-23T13:00:00Z,3.78,3.07,0.04,3.45,4.31,1.23,0.41,8.11,4.06,1.16,0.0,44.23
2023-07-23T14:00:00Z,6.66,3.35,5.82,3.33,4.89,1.49,0.37,9.76,4.41,1.22,0.0,57.14
2023-07-23T15:00:00Z,4.87,3.8,4.4,3.67,5.32,1.81,0.1,14.33,4.97,1.37,0.0,60.29
2023-07-23T16:00:00Z,4.75,3.74,2.07,3.52,4.96,1.7,0.14,16.39,4.48,1.22,0.0,62.09
2023-07-23T17:00:00Z,2.16,4.03,1.37,3.75,4.79,1.75,0.19,19.59,4.53,1.28,0.0,62.9
2023-07-23T18:00:00Z,8.31,4.39,4.07,4.12,5.8,1.98,0.08,16.45,5.0,1.5,0.0,59.86
2023-07-23T19:00:00Z,10.83,4.13,12.39,4.02,6.03,2.3,0.06,14.13,5.33,1.64,0.0,64.76
2023-07-23T20:00:00Z,12.45,1.28,23.3,1.79,3.03,0.13,0.0,10.26,3.32,0.29,0.0,57.44
2023-07-23T21:00:00Z,8.0,0.85,18.82,0.95,2.87,0.01,0.05,11.93,2.93,0.05,0.0,56.35
2023-07-23T22:00:00Z,7.78,0.58,14.01,0.7,3.14,0.0,0.06,10.11,3.14,0.02,0.0,53.34
2023-07-23T23:00:00Z,6.29,0.54,11.82,0.67,3.43,0.04,0.21,8.74,3.26,0.01,0.0,50.79
2023-07-24T00:00:00Z,4.8,0.45,8.72,0.61,3.31,0.01,0.25,7.31,3.17,0.0,0.0,47.95
2023-07-24T01:00:00Z,3.63,0.46,7.3,0.64,3.29,0.0,0.32,10.86,3.18,0.01,0.0,49.72
2023-07-24T02:00:00Z,3.03,0.46,6.96,0.89,3.27,0.0,0.31,9.22,3.54,0.12,0.0,52.61
2023-07-24T03:00:00Z,3.32,1.1,6.04,1.79,4.0,0.54,0.42,9.16,4.6,0.92,0.0,50.41
2023-07-24T04:00:00Z,3.17,1.66,6.74,2.15,4.78,0.93,0.36,9.09,5.21,1.34,0.0,46.56
2023-07-24T05:00:00Z,3.31,2.35,6.89,2.73,5.58,1.79,0.56,9.03,5.94,1.92,0.0,46.61
2023-07-24T06:00:00Z,4.21,3.67,8.31,2.86,7.04,3.17,0.37,5.52,6.09,2.09,0.0,43.65
2023-07-24T07:00:00Z,5.72,3.31,14.82,2.44,6.72,2.83,0.43,2.71,5.78,1.73,0.07,34.66
2023-07-24T08:00:00Z,6.67,4.03,12.78,2.45,7.65,3.43,0.65,2.03,5.94,1.83,0.0,38.96
2023-07-24T09:00:00Z,6.27,4.35,10.02,2.23,8.03,3.79,0.72,2.32,5.57,1.39,0.01,45.74
2023-07-24T10:00:00Z,5.5,3.04,5.02,2.14,6.42,2.45,0.8,4.34,4.84,1.18,0.01,41.49
2023-07-24T11:00:00Z,2.78,4.25,2.05,2.79,7.38,3.54,0.51,5.66,4.94,1.55,0.01,34.02
2023-07-24T12:00:00Z,1.2,4.47,1.04,3.36,7.03,3.27,0.47,7.85,5.26,1.99,0.0,36.08
2023-07-24T13:00:00Z,0.88,4.82,4.14,4.53,7.1,3.32,0.39,13.81,6.51,3.0,0.0,36.91
2023-07-24T14:00:00Z,2.17,4.11,1.09,4.49,5.69,2.51,0.31,16.62,6.14,2.49,0.0,40.62
2023-07-24T15:00:00Z,2.09,3.28,1.57,3.6,3.82,1.05,1.25,19.78,4.31,1.37,0.0,47.29
2023-07-24T16:00:00Z,0.93,3.35,4.64,3.59,3.74,0.72,0.23,24.58,4.21,1.4,0.0,51.32
2023-07-24T17:00:00Z,7.91,3.93,12.39,3.18,4.83,1.68,0.05,20.91,4.12,1.22,0.0,52.05
2023-07-24T18:00:00Z,10.49,3.69,11.12,2.95,4.88,1.88,0.07,16.78,3.99,1.04,0.0,49.03
2023-07-24T19:00:00Z,13.15,3.52,14.15,2.96,5.28,1.76,0.18,8.04,4.51,1.16,0.0,45.82
2023-07-24T20:00:00Z,12.45,3.26,2.91,3.06,5.19,1.93,0.17,1.87,4.05,1.17,0.0,41.56
2023-07-24T21:00:00Z,13.2,3.61,18.14,4.4,6.19,2.51,0.55,0.81,7.35,2.56,0.0,44.57
2023-07-24T22:00:00Z,8.88,4.04,12.81,3.42,6.46,2.63,0.19,3.07,5.79,1.94,0.0,45.95
2023-07-24T23:00:00Z,8.62,3.67,11.06,3.33,6.0,2.31,0.42,3.22,5.49,1.72,0.0,41.77
2023-07-25T00:00:00Z,8.11,3.43,15.62,3.32,5.85,2.32,0.28,2.77,6.12,2.01,0.0,40.48
2023-07-25T01:00:00Z,7.38,3.39,14.37,3.57,6.06,2.44,0.42,0.74,6.59,2.31,0.0,39.78
2023-07-25T02:00:00Z,6.34,3.46,8.11,3.66,6.3,2.59,0.3,0.0,6.61,2.36,0.01,39.44
2023-07-25T03:00:00Z,7.59,4.17,6.69,3.3,7.17,3.39,0.56,0.33,5.89,1.86,0.0,35.48
2023-07-25T04:00:00Z,6.71,4.22,9.61,3.08,7.15,3.32,0.62,1.11,5.57,1.91,0.0,36.56
2023-07-25T05:00:00Z,9.58,5.35,13.0,2.82,8.85,4.2,0.74,0.01,5.68,1.77,0.0,38.17
2023-07-25T06:00:00Z,10.43,5.54,17.21,3.6,8.9,4.35,1.11,0.01,6.89,2.37,0.14,30.78
2023-07-25T07:00:00Z,9.01,3.64,16.02,3.61,6.34,2.5,1.85,0.91,6.32,1.94,0.6,18.29
2023-07-25T08:00:00Z,6.97,2.99,7.43,2.54,5.2,1.63,1.28,3.24,3.94,0.68,0.25,31.03
2023-07-25T09:00:00Z,4.11,2.55,5.66,2.55,4.18,1.07,0.95,9.33,3.58,0.49,0.07,38.36
2023-07-25T10:00:00Z,5.01,2.7,1.93,2.82,3.92,0.93,0.71,10.13,3.36,0.61,0.0,46.04
2023-07-25T11:00:00Z,5.64,2.82,6.03,2.79,3.87,0.88,0.56,13.0,3.24,0.57,0.0,52.96
2023-07-25T12:00:00Z,3.0,3.39,5.55,3.51,4.17,1.62,0.62,17.36,3.96,1.18,0.0,52.55
2023-07-25T13:00:00Z,3.98,3.62,5.79,3.74,4.09,1.47,0.37,20.52,4.29,1.4,0.0,53.86
2023-07-25T14:00:00Z,3.54,3.89,3.78,3.95,4.42,1.39,0.16,22.8,4.66,1.38,0.0,54.95
2023-07-25T15:00:00Z,9.56,3.87,13.12,4.11,4.45,1.69,0.05,18.54,4.77,1.72,0.0,65.04
2023-07-25T16:00:00Z,6.69,3.79,18.44,3.52,4.32,1.33,0.25,17.93,4.53,1.23,0.0,61.21
2023-07-25T17:00:00Z,7.29,4.47,13.49,4.0,5.18,1.93,0.18,17.45,5.31,1.52,0.0,51.58
2023-07-25T18:00:00Z,,,10.37,4.1,,,,,5.52,1.38,0.0,57.63
2023-07-25T19:00:00Z,,,0.86,4.46,,,,,5.25,1.4,0.0,47.85
2023-07-25T20:00:00Z,,,5.13,4.81,,,,,5.77,1.66,0.0,67.26
2023-07-25T21:00:00Z,,,15.47,4.4,,,,,6.35,1.66,0.0,68.35
2023-07-25T22:00:00Z,,,16.4,4.47,,,,,6.9,2.0,0.0,62.34
2023-07-25T23:00:00Z,,,15.47,4.35,,,,,6.86,2.07,0.0,50.08
2023-07-26T00:00:00Z,,,13.47,4.05,,,,,6.68,1.96,0.0,49.93
2023-07-26T01:00:00Z,,,15.39,4.95,,,,,8.19,3.02,0.0,32.47
2023-07-26T02:00:00Z,,,16.3,5.25,,,,,9.22,3.44,0.0,37.32
2023-07-26T03:00:00Z,,,11.98,4.62,,,,,8.0,2.6,0.0,41.83
2023-07-26T04:00:00Z,,,11.66,4.35,,,,,7.81,2.52,0.0,34.98
2023-07-26T05:00:00Z,,,12.05,3.31,,,,,6.48,1.75,0.01,37.04
2023-07-26T06:00:00Z,,,22.85,4.64,,,,,8.44,3.13,0.49,14.79
2023-07-26T07:00:00Z,,,19.53,4.56,,,,,8.21,2.4,0.81,10.55
2023-07-26T08:00:00Z,,,7.55,4.67,,,,,7.04,2.19,0.06,21.79
2023-07-26T09:00:00Z,,,8.41,5.44,,,,,8.16,2.91,0.0,29.53
2023-07-26T10:00:00Z,,,6.39,5.94,,,,,8.39,3.07,0.0,32.61
2023-07-26T11:00:00Z,,,1.53,5.83,,,,,7.37,2.52,0.0,41.62
2023-07-26T12:00:00Z,,,3.75,6.44,,,,,8.47,2.59,0.0,54.83
2023-07-26T13:00:00Z,,,5.33,5.86,,,,,7.43,2.3,0.0,66.99
2023-07-26T14:00:00Z,,,5.57,5.44,,,,,6.7,1.86,0.0,61.15
2023-07-26T15:00:00Z,,,14.04,6.19,,,,,8.21,2.53,0.0,64.72
2023-07-26T16:00:00Z,,,30.32,5.94,,,,,8.45,2.8,0.0,67.59
2023-07-26T17:00:00Z,,,31.0,4.9,,,,,7.39,2.54,0.0,62.19
2023-07-26T18:00:00Z,,,29.38,4.43,,,,,7.91,2.63,0.0,64.73
2023-07-26T19:00:00Z,,,24.82,3.94,,,,,7.77,2.67,0.0,50.5
2023-07-26T20:00:00Z,,,20.66,3.54,,,,,7.35,2.53,0.0,44.97
2023-07-26T21:00:00Z,,,16.94,2.16,,,,,5.73,1.26,0.0,39.28
2023-07-26T22:00:00Z,,,16.06,0.97,,,,,4.11,0.31,0.0,37.99
2023-07-26T23:00:00Z,,,15.95,0.48,,,,,3.57,0.04,0.0,32.89
2023-07-27T00:00:00Z,,,15.13,0.44,,,,,3.58,0.06,0.01,33.45
2023-07-27T01:00:00Z,,,11.02,0.82,,,,,4.01,0.27,0.0,41.38
2023-07-27T02:00:00Z,,,10.21,1.08,,,,,4.29,0.43,0.0,38.42
